"Num_Acc";"id_usager";"id_vehicule";"num_veh";"place";"catu";"grav";"sexe";"an_nais";"trajet";"secu1";"secu2";"secu3";"locp";"actp";"etatp"
"202200023297";"1 044 426";"772 545";"B01";"1";"1";"1";"1";"1991";"0";"1";" -1";" -1";"0";"0";" -1"
"202200023298";"1 044 421";"772 543";"B01";"4";"2";"1";"1";"1994";"4";"1";"8";" -1";" -1";" -1";" -1"
"202200023298";"1 044 422";"772 543";"B01";"2";"2";"4";"1";"1989";"4";"1";"8";" -1";" -1";" -1";" -1"
"202200023298";"1 044 424";"772 543";"B01";"2";"2";"1";"1";"1993";"4";"1";"8";" -1";" -1";" -1";" -1"
"202200023298";"1 044 425";"772 543";"B01";"1";"1";"1";"1";"1996";"4";"1";"8";" -1";" -1";" -1";" -1"
"202200023298";"1 044 427";"772 546";"A01";"1";"1";"1";"1";"1991";"9";"8";"0";" -1";" -1";" -1";" -1"
"202200023299";"1 044 419";"772 541";"A01";"1";"1";"4";"2";"1987";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200023300";"1 044 420";"772 542";"A01";"1";"1";"4";"1";"1979";"4";"2";"6";" -1";" -1";" -1";" -1"
"202200023301";"1 044 414";"772 538";"B01";"1";"1";"1";"1";"2001";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200023301";"1 044 416";"772 540";"A01";"2";"2";"4";"2";"1996";"0";"2";"6";" -1";" -1";" -1";" -1"
"202200023301";"1 044 418";"772 540";"A01";"1";"1";"4";"1";"1997";"0";"2";"6";" -1";" -1";" -1";" -1"
"202200023302";"1 044 411";"772 537";"B01";"2";"2";"4";"2";"1996";"0";"1";"8";" -1";" -1";" -1";" -1"
"202200023302";"1 044 412";"772 537";"B01";"3";"2";"4";"1";"2018";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200023302";"1 044 413";"772 537";"B01";"1";"1";"1";"1";"1992";"1";"1";"0";" -1";" -1";" -1";" -1"
"202200023302";"1 044 415";"772 539";"A01";"2";"2";"4";"2";"1998";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200023302";"1 044 417";"772 539";"A01";"1";"1";"1";"2";"1998";"3";"1";"0";" -1";" -1";" -1";" -1"
"202200023303";"1 044 408";"772 534";"A01";"1";"1";"4";"1";"1996";"1";"2";"6";" -1";" -1";" -1";" -1"
"202200023303";"1 044 409";"772 535";"B01";"1";"1";"1";"1";"2002";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200023303";"1 044 410";"772 536";"C01";"1";"1";"1";"1";"1983";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200023304";"1 044 406";"772 532";"A01";"1";"1";"4";"1";"1991";"1";"2";"6";" -1";" -1";" -1";" -1"
"202200023304";"1 044 407";"772 532";"A01";"10";"3";"3";"1";"1976";"0";"0";" -1";" -1";"3";"3";" -1"
"202200023305";"1 044 403";"772 530";"A01";"1";"1";"1";"1";"1996";"4";"1";"8";" -1";" -1";" -1";" -1"
"202200023305";"1 044 404";"772 531";"B01";"1";"1";"1";"1";"1948";"5";"1";"8";" -1";" -1";" -1";" -1"
"202200023305";"1 044 405";"772 533";"C01";"1";"1";"4";"2";"1992";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200023306";"1 044 400";"772 529";"A01";"10";"3";"4";"2";"1988";"5";"0";" -1";" -1";"1";"3";"1"
"202200023306";"1 044 402";"772 529";"A01";"1";"1";"1";"2";"1978";"5";"8";"0";" -1";" -1";" -1";" -1"
"202200023307";"1 044 395";"772 525";"A01";"1";"1";"3";"2";"1998";"1";"1";"8";" -1";" -1";" -1";" -1"
"202200023307";"1 044 397";"772 525";"A01";"2";"2";"4";"2";"1998";"5";"1";"8";" -1";" -1";" -1";" -1"
"202200023307";"1 044 398";"772 525";"A01";"4";"2";"4";"2";"1998";"5";"1";"8";" -1";" -1";" -1";" -1"
"202200023307";"1 044 399";"772 527";"B01";"1";"1";"1";"1";"1965";"1";"1";"8";" -1";" -1";" -1";" -1"
"202200023307";"1 044 401";"772 528";"C01";"1";"1";"1";"1";"1960";"1";"1";"8";" -1";" -1";" -1";" -1"
"202200023308";"1 044 394";"772 524";"B01";"1";"1";"4";"2";"1979";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200023308";"1 044 396";"772 526";"A01";"1";"1";"1";"2";"1978";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200023309";"1 044 387";"772 521";"A01";"1";"1";"4";"2";"2001";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200023309";"1 044 388";"772 521";"A01";"2";"2";"1";"2";"2005";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200023309";"1 044 390";"772 521";"A01";"4";"2";"1";"2";"2005";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200023309";"1 044 392";"772 521";"A01";"5";"2";"1";"2";"2004";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200023309";"1 044 393";"772 523";"B01";"1";"1";"4";"1";"1978";"5";"1";"4";" -1";" -1";" -1";" -1"
"202200023310";"1 044 386";"772 520";"B01";"1";"1";"4";"1";"1972";"5";"1";" -1";" -1";"0";"0";" -1"
"202200023310";"1 044 389";"772 522";"A01";"2";"2";"4";"2";"1943";"0";"1";"5";" -1";" -1";" -1";" -1"
"202200023310";"1 044 391";"772 522";"A01";"1";"1";"2";"1";"1935";"5";"1";"5";" -1";"0";"0";" -1"
"202200023311";"1 044 384";"772 518";"A01";"1";"1";"4";"2";"1954";"1";"1";"0";" -1";"0";"0";" -1"
"202200023311";"1 044 385";"772 519";"B01";"1";"1";"1";"1";"1960";"4";"1";"0";" -1";" -1";" -1";" -1"
"202200023312";"1 044 380";"772 515";"A01";"10";"3";"4";"2";"1957";"9";"0";" -1";" -1";"3";"3";"1"
"202200023312";"1 044 382";"772 515";"A01";"1";"1";"1";"1";"1952";"9";"1";" -1";" -1";"0";"0";" -1"
"202200023313";"1 044 381";"772 516";"A01";"1";"1";"1";"2";"1962";"5";"1";"0";" -1";"0";"0";" -1"
"202200023313";"1 044 383";"772 517";"B01";"1";"1";"4";"1";"1958";"0";"2";"6";" -1";" -1";" -1";" -1"
"202200023314";"1 044 378";"772 514";"A01";"10";"3";"3";"2";"1941";"5";"0";" -1";" -1";"2";"3";"1"
"202200023314";"1 044 379";"772 514";"A01";"1";"1";"1";"1";"2000";"2";"1";"0";" -1";" -1";" -1";" -1"
"202200023315";"1 044 373";"772 511";"A01";"1";"1";"1";"1";"1960";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200023315";"1 044 374";"772 511";"A01";"10";"3";"4";"2";"1982";"5";"0";" -1";" -1";"6";"9";"1"
"202200023315";"1 044 375";"772 512";"B01";"1";"1";"1";"2";"1975";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200023316";"1 044 371";"772 509";"B01";"1";"1";"4";"1";"1976";"9";"1";"0";" -1";" -1";" -1";" -1"
"202200023316";"1 044 372";"772 510";"A01";"1";"1";"4";"1";"1980";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200023317";"1 044 368";"772 507";"A01";"3";"2";"3";"2";"2019";"9";"1";"3";" -1";" -1";" -1";" -1"
"202200023317";"1 044 369";"772 507";"A01";"1";"1";"4";"1";"1988";"9";"1";"0";" -1";" -1";" -1";" -1"
"202200023317";"1 044 370";"772 508";"B01";"1";"1";"3";"2";"2000";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200023318";"1 044 365";"772 504";"B01";"1";"1";"4";"2";"1967";"9";"1";"0";" -1";" -1";" -1";" -1"
"202200023318";"1 044 367";"772 506";"A01";"1";"1";"4";"2";"1980";"9";"1";"0";" -1";" -1";" -1";" -1"
"202200023319";"1 044 364";"772 503";"B01";"1";"1";"4";"1";"2000";"0";"2";"6";" -1";"0";"0";" -1"
"202200023319";"1 044 366";"772 505";"A01";"1";"1";"1";"1";"1983";"0";"1";"0";" -1";"0";"0";" -1"
"202200023320";"1 044 362";"772 502";"A01";"10";"3";"4";"1";"2011";"0";"8";"8";" -1";"3";"3";"1"
"202200023320";"1 044 363";"772 502";"A01";"1";"1";"1";"1";"2004";"5";"2";"6";" -1";" -1";" -1";" -1"
"202200023321";"1 044 359";"772 501";"A01";"1";"1";"4";"1";"1998";"5";"1";"5";" -1";" -1";" -1";" -1"
"202200023322";"1 044 357";"772 499";"A01";"1";"1";"1";"1";"1971";"5";"1";"0";" -1";"0";"0";" -1"
"202200023322";"1 044 358";"772 499";"A01";"10";"3";"4";"1";"1967";"0";"0";" -1";" -1";"1";"1";"1"
"202200023323";"1 044 360";"772 500";"A01";"1";"1";"1";"2";"1956";"5";"1";" -1";" -1";"0";"0";" -1"
"202200023323";"1 044 361";"772 500";"A01";"10";"3";"3";"1";"1989";"5";"0";" -1";" -1";"3";"3";"1"
"202200023324";"1 044 355";"772 497";"A01";"1";"1";" -1";" -1";"";" -1";"8";" -1";" -1";" -1";" -1";" -1"
"202200023324";"1 044 356";"772 498";"B01";"1";"1";"4";"2";"1995";"0";"2";" -1";" -1";"0";"0";" -1"
"202200023325";"1 044 348";"772 495";"A01";"1";"1";"4";"1";"1999";"5";"8";" -1";" -1";"0";"0";" -1"
"202200023325";"1 044 349";"772 495";"A01";"2";"2";"4";"2";"2002";"5";"8";" -1";" -1";" -1";" -1";" -1"
"202200023325";"1 044 350";"772 496";"B01";"1";"1";"4";"1";"1998";"5";"8";" -1";" -1";"0";"0";" -1"
"202200023325";"1 044 351";"772 496";"B01";"2";"2";"4";"1";"1997";"5";"8";" -1";" -1";" -1";" -1";" -1"
"202200023325";"1 044 352";"772 496";"B01";"4";"2";"4";"1";"2002";"5";"8";" -1";" -1";" -1";" -1";" -1"
"202200023325";"1 044 353";"772 496";"B01";"5";"2";"4";"1";"2002";"5";"8";" -1";" -1";" -1";" -1";" -1"
"202200023325";"1 044 354";"772 496";"B01";"3";"2";"4";"1";"1997";"5";"8";" -1";" -1";" -1";" -1";" -1"
"202200023326";"1 044 346";"772 494";"A01";"1";"1";"1";"1";"1968";"1";"1";"8";" -1";" -1";" -1";" -1"
"202200023326";"1 044 347";"772 494";"A01";"10";"3";"4";"1";"1957";"1";"0";" -1";" -1";"3";"3";"1"
"202200023327";"1 044 345";"772 493";"A01";"1";"1";"4";"2";"1976";"1";"1";" -1";" -1";" -1";"0";" -1"
"202200023328";"1 044 342";"772 491";"A01";"1";"1";"1";"1";"1999";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200023328";"1 044 343";"772 492";"B01";"1";"1";"3";"1";"2005";"0";"2";"0";" -1";" -1";" -1";" -1"
"202200023328";"1 044 344";"772 492";"B01";"2";"2";"4";"1";"2002";"0";"2";"0";" -1";" -1";" -1";" -1"
"202200023329";"1 044 341";"772 490";"A01";"1";"1";"3";"1";"1954";"0";"2";"0";" -1";" -1";" -1";" -1"
"202200023330";"1 044 339";"772 489";"A01";"10";"3";"3";"1";"1964";"9";"0";" -1";" -1";"5";"B";"1"
"202200023330";"1 044 340";"772 489";"A01";"1";"1";"1";"2";"1950";"9";"1";"0";" -1";"0";"0";" -1"
"202200023331";"1 044 337";"772 487";"B01";"1";"1";"1";"2";"1997";"1";"1";"0";" -1";" -1";" -1";" -1"
"202200023331";"1 044 338";"772 488";"A01";"1";"1";"4";"1";"1986";"1";"2";"6";" -1";" -1";" -1";" -1"
"202200023332";"1 044 336";"772 486";"A01";"1";"1";"3";"1";"1977";"5";"2";"6";" -1";" -1";" -1";" -1"
"202200023333";"1 044 334";"772 484";"A01";"1";"1";"1";"1";"2003";"9";"1";"0";" -1";" -1";" -1";" -1"
"202200023333";"1 044 335";"772 485";"B01";"1";"1";"4";"1";"1967";"9";"2";"6";" -1";" -1";" -1";" -1"
"202200023334";"1 044 331";"772 482";"A01";"1";"1";"4";"2";"1979";"9";"1";"0";" -1";" -1";" -1";" -1"
"202200023334";"1 044 332";"772 483";"B01";"1";"1";"4";"1";"1967";"9";"1";"0";" -1";" -1";" -1";" -1"
"202200023334";"1 044 333";"772 483";"B01";"2";"2";"4";"2";"2005";"9";"1";"0";" -1";" -1";" -1";" -1"
"202200023335";"1 044 328";"772 479";"A01";"1";"1";"4";"2";"1950";"9";"1";"8";" -1";" -1";" -1";" -1"
"202200023335";"1 044 329";"772 480";"B01";"1";"1";"1";"1";"2003";"9";"1";"0";" -1";" -1";" -1";" -1"
"202200023335";"1 044 330";"772 481";"C01";"1";"1";"1";"1";"1997";"9";"1";"0";" -1";" -1";" -1";" -1"
"202200023336";"1 044 326";"772 477";"B01";"1";"1";"1";"2";"1991";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202200023336";"1 044 327";"772 478";"A01";"1";"1";"4";"1";"1963";"1";"2";"6";" -1";" -1";" -1";" -1"
"202200023337";"1 044 325";"772 476";"A01";"1";"1";"4";"1";"1987";"0";"8";" -1";" -1";"0";"0";" -1"
"202200023338";"1 044 323";"772 473";"A01";"1";"1";"4";"1";"1987";"0";"2";"6";" -1";" -1";" -1";" -1"
"202200023339";"1 044 321";"772 472";"A01";"1";"1";"1";"2";"1975";"4";"1";" -1";" -1";" -1";" -1";" -1"
"202200023339";"1 044 322";"772 472";"A01";"10";"3";"2";"2";"1962";"3";"0";" -1";" -1";"3";"3";"1"
"202200023340";"1 044 320";"772 471";"A01";"1";"1";"4";"2";"1998";"0";"1";" -1";" -1";"0";"0";" -1"
"202200023341";"1 044 319";"772 470";"A01";"1";"1";"4";"1";"1977";"0";"2";"8";" -1";" -1";" -1";" -1"
"202200023342";"1 044 318";"772 469";"A01";"1";"1";"4";"2";"1983";"1";"8";"0";" -1";"0";"0";" -1"
"202200023343";"1 044 316";"772 467";"A01";"1";"1";"1";"1";"1958";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202200023343";"1 044 317";"772 468";"B01";"1";"1";"4";"1";"1980";"0";"8";" -1";" -1";" -1";" -1";" -1"
"202200023344";"1 044 314";"772 466";"A01";"10";"3";"4";"2";"1958";"0";"0";" -1";" -1";"2";"3";"1"
"202200023344";"1 044 315";"772 466";"A01";"1";"1";"1";"1";"2002";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202200023345";"1 044 312";"772 465";"A01";"1";"1";"4";"1";"1980";"0";"2";"8";" -1";"0";"0";" -1"
"202200023345";"1 044 313";"772 465";"A01";"10";"3";"4";"1";"1994";"0";"0";" -1";" -1";"3";"3";"1"
"202200023346";"1 044 310";"772 463";"B01";"1";"1";"4";"1";"1970";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200023346";"1 044 311";"772 464";"A01";"1";"1";"1";"2";"1971";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200023347";"1 044 308";"772 461";"B01";"1";"1";"1";"1";"1956";"5";"2";" -1";" -1";"0";"0";" -1"
"202200023347";"1 044 309";"772 462";"A01";"1";"1";"4";"1";"1968";"5";"1";" -1";" -1";"0";"0";" -1"
"202200023348";"1 044 306";"772 460";"A01";"1";"1";"1";"2";"1983";"9";"1";" -1";" -1";"0";"0";" -1"
"202200023348";"1 044 307";"772 460";"A01";"10";"3";"4";"2";"1936";"0";"0";" -1";" -1";"2";"4";"1"
"202200023349";"1 044 302";"772 458";"B01";"1";"1";"4";"1";"1943";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200023349";"1 044 303";"772 458";"B01";"2";"2";"4";"2";"1948";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200023349";"1 044 304";"772 459";"A01";"1";"1";"4";"2";"1988";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200023349";"1 044 305";"772 459";"A01";"2";"2";"1";"2";"2007";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200023350";"1 044 300";"772 456";"A01";"1";"1";"4";"1";"1992";"5";"2";"0";" -1";"0";"0";" -1"
"202200023350";"1 044 301";"772 457";"B01";"1";"1";"1";"2";"1990";"1";"1";"8";" -1";" -1";" -1";" -1"
"202200023351";"1 044 299";"772 455";"A01";"1";"1";"4";"2";"1997";"5";"1";"8";" -1";" -1";" -1";" -1"
"202200023352";"1 044 297";"772 453";"A01";"1";"1";"1";"1";"1984";"1";"1";" -1";" -1";" -1";" -1";" -1"
"202200023352";"1 044 298";"772 454";"B01";"1";"1";"4";"1";"1968";"0";"8";" -1";" -1";" -1";" -1";" -1"
"202200023353";"1 044 295";"772 451";"B01";"1";"1";"4";"2";"1975";"0";"8";"0";" -1";" -1";" -1";" -1"
"202200023353";"1 044 296";"772 452";"A01";"1";"1";"1";"2";"1974";"0";"8";"0";" -1";" -1";" -1";" -1"
"202200023354";"1 044 290";"772 450";"A01";"4";"2";"3";"1";"1992";"5";"8";" -1";" -1";"0";"0";" -1"
"202200023354";"1 044 291";"772 450";"A01";"5";"2";"4";"1";"2002";"5";"8";" -1";" -1";"0";"0";" -1"
"202200023354";"1 044 292";"772 450";"A01";"3";"2";"1";"1";"2002";"5";"8";" -1";" -1";"0";"0";" -1"
"202200023354";"1 044 293";"772 450";"A01";"2";"2";"1";"1";"2000";"4";"1";" -1";" -1";"0";"0";" -1"
"202200023354";"1 044 294";"772 450";"A01";"1";"1";"1";"1";"1998";"5";"1";" -1";" -1";"0";"0";" -1"
"202200023355";"1 044 289";"772 449";"A01";"1";"1";"4";"2";"1961";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200023356";"1 044 287";"772 447";"B01";"1";"1";"4";"1";"1995";"0";"8";"0";" -1";" -1";"0";" -1"
"202200023356";"1 044 288";"772 448";"A01";"1";"1";"1";"1";"1987";"0";"1";"0";" -1";" -1";"0";" -1"
"202200023357";"1 044 285";"772 445";"B01";"1";"1";"4";"1";"1997";"5";"8";"0";" -1";" -1";" -1";" -1"
"202200023357";"1 044 286";"772 446";"A01";"1";"1";"1";"1";"1983";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200023358";"1 044 283";"772 443";"B01";"1";"1";"3";"1";"1982";"0";"2";"0";" -1";"0";"0";" -1"
"202200023358";"1 044 284";"772 444";"A01";"1";"1";"1";"1";"1991";"0";"1";"0";" -1";"0";"0";" -1"
"202200023359";"1 044 280";"772 440";"C01";"1";"1";"1";"2";"1974";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200023359";"1 044 281";"772 441";"B01";"1";"1";"4";"2";"1994";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200023359";"1 044 282";"772 442";"A01";"1";"1";"1";"1";"1983";"4";"8";"0";" -1";" -1";" -1";" -1"
"202200023360";"1 044 279";"772 439";"A01";"1";"1";"4";"1";"2000";"1";"1";"8";" -1";" -1";" -1";" -1"
"202200023361";"1 044 276";"772 437";"A01";"1";"1";"1";"1";"2004";"5";"1";"4";" -1";" -1";" -1";" -1"
"202200023361";"1 044 277";"772 437";"A01";"2";"2";"1";"2";"2004";"5";"1";"4";" -1";" -1";" -1";" -1"
"202200023361";"1 044 278";"772 438";"B01";"1";"1";"3";"2";"1972";"5";"8";"0";" -1";" -1";" -1";" -1"
"202200023362";"1 044 271";"772 433";"D01";"1";"1";"1";"1";"1979";"1";"8";"0";" -1";" -1";" -1";" -1"
"202200023362";"1 044 272";"772 434";"C01";"1";"1";"1";"1";"1970";"5";"1";"0";" -1";" -1";"0";" -1"
"202200023362";"1 044 273";"772 435";"B01";"2";"2";"4";"1";"2006";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200023362";"1 044 274";"772 435";"B01";"1";"1";"1";"1";"1976";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200023362";"1 044 275";"772 436";"A01";"1";"1";"1";"1";"1974";"1";"1";"0";" -1";" -1";" -1";" -1"
"202200023363";"1 044 269";"772 432";"A01";"10";"3";"4";"1";"1934";"3";"0";" -1";" -1";"1";"B";"1"
"202200023363";"1 044 270";"772 432";"A01";"1";"1";"1";"1";"1969";"4";"1";" -1";" -1";" -1";" -1";" -1"
"202200023364";"1 044 267";"772 430";"A01";"1";"1";"1";"1";"1962";"0";"1";"0";" -1";"0";"0";" -1"
"202200023364";"1 044 268";"772 431";"B01";"1";"1";"4";"2";"1972";"1";"2";"0";" -1";"0";"0";" -1"
"202200023365";"1 044 265";"772 428";"A01";"1";"1";"3";"1";"1999";"0";"2";"6";" -1";" -1";" -1";" -1"
"202200023365";"1 044 266";"772 429";"Z01";"1";"1";"1";"1";"1970";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202200023366";"1 044 263";"772 426";"A01";"1";"1";"1";"1";"1995";"1";"1";" -1";" -1";" -1";" -1";" -1"
"202200023366";"1 044 264";"772 427";"B01";"1";"1";"4";"2";"1971";"1";"1";" -1";" -1";" -1";" -1";" -1"
"202200023367";"1 044 261";"772 425";"A01";"2";"2";"4";"2";"1996";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202200023367";"1 044 262";"772 425";"A01";"1";"1";"4";"2";"1993";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202200023368";"1 044 258";"772 423";"B01";"1";"1";"1";"1";"1979";"4";"1";"0";" -1";" -1";" -1";" -1"
"202200023368";"1 044 259";"772 424";"A01";"2";"2";"4";"1";"2011";"9";"1";"0";" -1";" -1";" -1";" -1"
"202200023368";"1 044 260";"772 424";"A01";"1";"1";"1";"1";"1977";"9";"1";"0";" -1";" -1";" -1";" -1"
"202200023369";"1 044 256";"772 421";"B01";"1";"1";"1";"2";"1999";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200023369";"1 044 257";"772 422";"A01";"1";"1";"4";"1";"1989";"0";"2";"6";" -1";" -1";" -1";" -1"
"202200023370";"1 044 255";"772 420";"A01";"1";"1";"3";"1";"1963";"0";"1";"5";" -1";" -1";" -1";" -1"
"202200023371";"1 044 254";"772 419";"A01";"1";"1";"4";"2";"1975";"1";"1";"0";" -1";"0";"0";" -1"
"202200023372";"1 044 251";"772 417";"B01";"1";"1";"1";"1";"1996";"1";"1";"5";" -1";"0";"0";" -1"
"202200023372";"1 044 252";"772 418";"A01";"1";"1";"4";"2";"1995";"5";"1";"5";" -1";"0";"0";" -1"
"202200023372";"1 044 253";"772 418";"A01";"2";"2";"4";"2";"1984";"3";"1";" -1";" -1";" -1";" -1";" -1"
"202200023373";"1 044 249";"772 416";"A01";"10";"3";"3";"1";"1939";"5";"0";" -1";" -1";"2";"3";"1"
"202200023373";"1 044 250";"772 416";"A01";"1";"1";"1";"1";"1973";"3";"1";"8";" -1";"0";"0";" -1"
"202200023374";"1 044 246";"772 414";"A01";"1";"1";"4";"2";"1959";"1";"1";"0";" -1";" -1";" -1";" -1"
"202200023374";"1 044 247";"772 415";"B01";"1";"1";"4";"1";"1995";"1";"1";"0";" -1";" -1";" -1";" -1"
"202200023374";"1 044 248";"772 415";"B01";"2";"2";"4";"2";"1995";"1";"1";"0";" -1";" -1";" -1";" -1"
"202200023375";"1 044 242";"772 412";"B01";"1";"1";"3";"1";"1977";"1";"2";"8";" -1";" -1";" -1";" -1"
"202200023375";"1 044 243";"772 413";"A01";"3";"2";"1";"2";"1938";"5";"1";"8";" -1";" -1";" -1";" -1"
"202200023375";"1 044 244";"772 413";"A01";"2";"2";"1";"1";"1962";"5";"1";"8";" -1";" -1";" -1";" -1"
"202200023375";"1 044 245";"772 413";"A01";"1";"1";"1";"2";"1960";"5";"1";"8";" -1";" -1";" -1";" -1"
"202200023376";"1 044 239";"772 409";"C01";"1";"1";"1";"1";"2003";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200023376";"1 044 240";"772 410";"B01";"1";"1";"1";"2";"1990";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200023376";"1 044 241";"772 411";"A01";"1";"1";"3";"2";"1997";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200023377";"1 044 237";"772 408";"A01";"2";"2";"3";"2";"1976";"3";"1";" -1";" -1";"0";"0";" -1"
"202200023377";"1 044 238";"772 408";"A01";"1";"1";"3";"1";"1979";"3";"1";" -1";" -1";"0";"0";" -1"
"202200023378";"1 044 235";"772 407";"A01";"10";"3";"3";"1";"1999";"9";"0";" -1";" -1";"1";"3";"2"
"202200023378";"1 044 236";"772 407";"A01";"1";"1";"1";"1";"1999";"0";"8";"0";" -1";" -1";" -1";" -1"
"202200023379";"1 044 233";"772 406";"A01";"1";"1";"1";"1";"1952";"0";"8";"0";" -1";" -1";" -1";" -1"
"202200023379";"1 044 234";"772 406";"A01";"10";"3";"4";"2";"1941";"0";"0";" -1";" -1";"2";"3";"1"
"202200023380";"1 044 231";"772 405";"Z01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202200023380";"1 044 232";"772 405";"Z01";"10";"3";"4";"2";"1967";"0";"0";" -1";" -1";"2";"3";"1"
"202200023381";"1 044 228";"772 403";"A01";"1";"1";"1";"1";"1994";"4";"1";"0";" -1";"0";"0";" -1"
"202200023381";"1 044 229";"772 404";"B01";"1";"1";"1";"2";"1990";"0";"1";"0";" -1";"0";"0";" -1"
"202200023381";"1 044 230";"772 404";"B01";"3";"2";"4";"2";"2022";"0";"1";"0";" -1";"0";"0";" -1"
"202200023382";"1 044 223";"772 401";"B01";"2";"2";"3";"1";"1999";"5";"1";" -1";" -1";"0";"0";" -1"
"202200023382";"1 044 224";"772 401";"B01";"1";"1";"1";"1";"1999";"5";"1";" -1";" -1";"0";"0";" -1"
"202200023382";"1 044 225";"772 402";"A01";"3";"2";"1";"1";"1997";"5";"1";" -1";" -1";"0";"0";" -1"
"202200023382";"1 044 226";"772 402";"A01";"2";"2";"1";"1";"2000";"5";"1";" -1";" -1";"0";"0";" -1"
"202200023382";"1 044 227";"772 402";"A01";"1";"1";"1";"1";"1997";"5";"1";" -1";" -1";"0";"0";" -1"
"202200023383";"1 044 221";"772 399";"Z01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202200023383";"1 044 222";"772 400";"A01";"1";"1";"4";"2";"1966";"1";"2";"6";" -1";"0";"0";" -1"
"202200023384";"1 044 219";"772 397";"A01";"1";"1";"4";"1";"1985";"1";"2";"6";" -1";"0";"0";" -1"
"202200023384";"1 044 220";"772 398";"B01";"1";"1";"1";"1";"1999";"1";"1";"0";" -1";"0";"0";" -1"
"202200023385";"1 044 216";"772 394";"A01";"1";"1";"4";"1";"1975";"5";"2";"6";" -1";"0";"0";" -1"
"202200023385";"1 044 217";"772 395";"B01";"1";"1";"1";"1";"1994";"5";"1";"0";" -1";"0";"0";" -1"
"202200023385";"1 044 218";"772 396";"C01";"1";"1";"1";"1";"1977";"5";"2";"6";" -1";"0";"0";" -1"
"202200023386";"1 044 214";"772 392";"B01";"1";"1";"1";"1";"1981";"1";"1";"0";" -1";"0";"0";" -1"
"202200023386";"1 044 215";"772 393";"A01";"1";"1";"4";"1";"1982";"1";"2";"0";" -1";"0";"0";" -1"
"202200023387";"1 044 209";"772 388";"D01";"1";"1";"1";"1";"1972";"4";"1";"0";" -1";"0";"0";" -1"
"202200023387";"1 044 210";"772 389";"C01";"1";"1";"1";"1";"1945";"5";"1";"0";" -1";"0";"0";" -1"
"202200023387";"1 044 211";"772 390";"B01";"1";"1";"1";"1";"1978";"9";"1";"0";" -1";"0";"0";" -1"
"202200023387";"1 044 212";"772 391";"A01";"1";"1";"1";"1";"1985";"9";"1";"0";" -1";"0";"0";" -1"
