"Num_Acc";"catr";"voie";"v1";"v2";"circ";"nbv";"vosp";"prof";"pr";"pr1";"plan";"lartpc";"larrout";"surf";"infra";"situ";"vma"
"202200034525";"7";"JODINO (DE)                         (BD)";"0";"N/A";"2";"4";"3";"1";"2";"800";"1";"";" -1";"1";"9";"1";"50"
"202200034526";"3";"ATHERBEA (AVENUE)";"0";"N/A";" -1";"0";"0";"1";"18";"65";"1";"";" -1";"1";"0";"1";"50"
"202200034527";"4";"SAKAKINI (BOULEVARD)";"0";"N/A";"2";"5";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200034528";"4";"BOIS BELIN (RUE DU)";"0";"N/A";" -1";"2";"0";"1";"0";"0";"1";"";" -1";"1";"5";"1";"50"
"202200034529";"4";"GENTILHE (PLACE DES DOCTEURS)";"0";"N/A";"2";"2";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202200034530";"4";"CHAIM SOUTINE (RUE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202200034531";"4";"CINQ CANTONS (RUE DES)";"0";"N/A";" -1";"2";"0";"2";"0";"0";"1";"";" -1";"1";"9";"4";"30"
"202200034532";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200034533";"4";"AVENUE DE LA REPUBLIQUE";"0";"N/A";"2";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200034534";"1";"AUTOROUTE A16";"0";"N/A";"1";"2";"0";"1";"68";"699";"1";"";" -1";"1";"0";"1";"130"
"202200034535";"4";"CANNES (ROUTE DE)  -RD 6085-";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"2";"";" -1";"1";"6";"1";"30"
"202200034536";"4";"BOULEVARD RICHARD LENOIR";"0";"N/A";"3";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"5";"1";"30"
"202200034537";"4";"CONGO (RUE DU)";"0";"N/A";"2";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200034538";"4";"MOZART (PLACE)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200034539";"4";"BOULEVARD HAUSSMANN";"0";"N/A";"1";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200034540";"3";"VOIE DE LIASON OUEST (D971)";"0";"N/A";"3";"2";"0";"1";"1";"270";"1";"";" -1";"1";"0";"3";"90"
"202200034541";"7";"KENNEDY BOULEVARD J.F.";"0";"N/A";"3";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200034542";"4";"DAUMESNIL (AV)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"9";"1";"30"
"202200034543";"3";"D775";"0";"N/A";"3";"2";"0";"1";"0";"800";"1";"";" -1";"1";"0";"1";"90"
"202200034544";"3";"FELIX FAURE (R)";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200034545";"4";"ATELIERS (RUE DES)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200034546";"4";"PORTE DOREE";"0";"N/A";"1";"4";"0";"1";"33";"100";"1";"";" -1";"1";"0";"1";"70"
"202200034547";"3";"WINSTON CHURCHILL (AV)";"0";"N/A";" -1";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"8";"50"
"202200034548";"3";"LAPLACE (AV)";"0";"N/A";" -1";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200034549";"4";"MONTPELLIER (ROUTE DE)";"0";"N/A";"2";"2";"1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200034550";"3";"RD1250 (BONNEVAL - LA HUME) - Z.A.";"0";"N/A";"2";"2";"0";"1";"47";"166";"2";"";" -1";"1";"0";"1";"80"
"202200034551";"3";"FOCH(AVENUE DU MARECHAL)";"0";"N/A";"3";"6";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200034552";"1";"VA007331 A620";"0";"N/A";"3";"6";"0";"1";"10";"375";"1";"";" -1";"1";"0";"1";"90"
"202200034553";"4";"PLACE DE LA REPUBLIQUE";"0";"N/A";"2";"4";"3";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202200034554";"4";"CHE DE CROIX BENITE";"0";"N/A";"2";"0";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200034555";"3";"BALLANGER (BD ROBERT)";"0";"N/A";"3";"6";"0";"1";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202200034556";"4";"ANDRE (RUE GEORGES)";"0";"N/A";"2";"0";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200034557";"3";"COLONEL FABIEN (AVENUE)";"0";"N/A";"3";"4";"0";"1";"0";"1";"1";"";" -1";"1";"0";"4";"50"
"202200034558";"4";"BAL CHAMPETRE (RUE DU)";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"3";"50"
"202200034559";"4";"VAILLANT EDOUARD";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200034560";"4";"CONTREBANDIERS (Chemin des)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200034561";"4";"AVENUE GAMBETTA";"0";"N/A";"2";"2";"1";"1";"(1)";"(1)";"1";"";" -1";"1";" -1";"5";"30"
"202200034562";"3";"ROUTE DE SEGONZAC";"0";"N/A";"2";"2";"0";"1";"43";"900";"1";"";"5,5";"1";"0";"1";"80"
"202200034563";"4";"ANDRE CAMPRA (RUE)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"5";"1";"50"
"202200034564";"4";"LOUBON (RUE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200034565";"4";"BOULEVARD D ALGERIE";"0";"N/A";" -1";"3";"0";"3";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"30"
"202200034566";"3";"GUESDES (RUE JULES)";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202200034567";"4";"RADOLFZELL AVENUE DE";"0";"N/A";" -1";"2";"0";"1";"0";"0";"2";"";" -1";"1";"0";"1";"50"
"202200034568";"4";"N/A";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200034569";"4";"BOULEVARD SUCHET";"0";"N/A";"2";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202200034570";"4";"OLYMPIE BOULEVARD D'";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200034571";"2";"13";"0";"N/A";"3";"6";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"70"
"202200034572";"4";"BOULEVARD DE COURCELLES";"0";"N/A";"2";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200034573";"4";"N/A";"0";"N/A";"1";"2";"0";"1";"6";"0";"1";"";" -1";"1";"0";"1";"50"
"202200034574";"3";"VIC. HUGO(RUE)001A067 ET002A078";"0";"N/A";"2";"3";"3";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200034575";"4";"QUATRE SEPTEMBRE";"0";"N/A";"1";"1";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200034576";"4";"BOULEVARD JOURDAN";"0";"N/A";"3";"4";"1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200034577";"4";"FONTENELLE (RUE)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200034578";"4";"PLACE DES CINQ MARTYRS DU LYCEE BUFFON";"0";"N/A";"2";"6";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200034579";"3";"17";"0";"N/A";"2";"0";"0";"1";"0";"0";"1";"";" -1";"1";"2";"1";"50"
"202200034580";"2";"ROUTE NATIONALE 20";"0";"N/A";"2";"0";"0";"1";"16";"804";"1";"";" -1";"1";"0";"1";"80"
"202200034581";"4";"AVENUE DE LA REPUBLIQUE";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200034582";"3";"MARTRE (RUE) DE (111 A 119)   (122 A 144";"0";"N/A";"1";"3";"0";"1";"0";"0";"2";"";" -1";"1";"0";"1";"50"
"202200034583";"3";"FAURE (COURS GABRIEL)";"0";"N/A";"1";"2";"1";"2";"40";"73";"1";"";" -1";"1";"9";"1";"30"
"202200034584";"4";"N/A";"0";"N/A";"1";"1";"0";"2";"0";"0";"1";"";" -1";"1";"0";"3";"30"
"202200034585";"3";"CHOMERAC (ROUTE DE)";"0";"N/A";"2";"2";"0";"2";"55";"800";"4";"";" -1";"1";"0";"1";"70"
"202200034586";"4";"AVENUE LEDRU ROLLIN";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"30"
"202200034587";"2";"4";"0";"N";"3";"4";"0";"1";"93";"0";"1";"";" -1";"1";"0";"3";"110"
"202200034588";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200034589";"4";"RUE DE CLICHY";"0";"N/A";"1";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200034590";"2";"N/A";" -1";"N/A";" -1";"1";"0";"2";"52";"500";"1";"";"3";"1";"0";"1";"50"
"202200034591";"4";"PORTE DE MONTREUIL";"0";"N/A";"1";"4";"0";"1";"31";"400";"1";"";" -1";"1";"0";"1";"70"
"202200034592";"4";"N/A";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"3";"";"5";"1";"0";"3";"50"
"202200034593";"4";"ECHANGEUR ISSY";"0";"N/A";"1";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"70"
"202200034594";"4";"RUE DE ROME";"0";"N/A";"2";"4";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"5";"1";"50"
"202200034595";"3";"1005";"0";"N/A";"2";"2";"0";"2";"19";"594";"1";"";" -1";"1";"9";"1";"50"
"202200034596";"4";"BOULEVARD PERIPHERIQUE";"0";"N/A";"1";"4";"0";"1";"21";"200";"1";"";" -1";"1";"0";"1";"70"
"202200034597";"4";"AVENUE GABRIEL";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"30"
"202200034598";"4";"PLACE VALHUBERT";"0";"N/A";"2";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200034599";"4";"AVENUE DE SAXE";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200034600";"3";"934";"0";"D";"2";"2";"0";"1";"17";"600";"1";"";" -1";"1";"0";"1";" -1"
"202200034601";"3";"STALINGRAD (AVENUE DE) DES N° 126 A 156";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200034602";"4";"AVENUE BRUNETIERE";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200034603";"4";"AVENUE DE LA MOTTE PICQUET";"0";"N/A";"2";"5";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"30"
"202200034604";"4";"RUE YEO THOMAS";"0";"N/A";" -1";"0";"3";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"4";"30"
"202200034605";"3";"20";"0";"N/A";" -1";"2";"0";"1";"22";"72";"3";"";" -1";"2";"0";"1";"80"
"202200034606";"4";"BOULEVARD DE MAGENTA";"0";"N/A";"2";"4";"3";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"5";"30"
"202200034607";"4";"N/A";"0";"N/A";"2";"1";"0";"1";"(1)";"(1)";"1";"";"3,5";"1";"0";"1";"50"
"202200034608";"4";"PAROUZETS (RUE DES)";"0";"N/A";"2";"2";"0";"1";"0";"0";"3";"";" -1";"1";"0";"1";"50"
"202200034609";"3";"DIX NEUF MARS 1962(RUE DU)";"0";"N/A";"3";"4";"1";"1";"0";"1";"1";"";" -1";"2";"0";"1";"50"
"202200034610";"3";"104";"3";"E";"2";"2";"0";"1";"5";"600";"4";"";" -1";"2";"2";"8";"80"
"202200034611";"3";"FRANCE ANATOLE (BOULEVARD) NR AUTRES";"0";"N/A";"2";"4";"1";"1";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202200034612";"3";"VERDUN (COUR DE)";"0";"N/A";"3";"3";"2";"2";"0";"1";"1";"";" -1";"2";"5";"1";"50"
"202200034613";"3";"GENERAL LECLERC(AVE DU)89/FIN ET 122/FIN";"0";"N/A";" -1";"2";"1";"1";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202200034614";"3";"278";"0";"N/A";"2";"2";"0";"1";"1";"400";"1";"";" -1";"1";"0";"1";"50"
"202200034615";"3";"STALINGRAD (AVENUE DE) DES N° 126 A 156";"0";"N/A";"3";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202200034616";"2";"12";"0";"N/A";"2";"2";"0";"1";"22";"580";"1";"";" -1";"1";"5";"1";"90"
"202200034617";"3";"JEAN JAURES (AVENUE) N°";"0";"N/A";"2";"2";"0";"1";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202200034618";"3";"7";"0";"N/A";"1";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202200034619";"3";"VAILLANT COUTURIER (AVENUE PAUL)";"0";"N/A";"3";"5";"3";"1";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202200034620";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200034621";"3";"924";" -1";"N/A";"3";"2";"0";"1";"2";"100";"1";"";" -1";"1";"0";"1";"90"
"202200034622";"4";"SUD (PLACE DU)";"0";"N/A";" -1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200034623";"4";"PESARO BOULEVARD DE";"0";"N/A";"3";"2";"0";"1";"0";"0";"1";"";" -1";"1";"6";"1";"50"
"202200034624";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";"4";"1";"0";"1";"50"
"202200034625";"3";"911";"0";"N/A";"1";"3";"1";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200034626";"3";"9";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200034627";"4";"N/A";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200034628";"3";"227";" -1";"N/A";"2";"2";"0";"1";"4";"41";"1";"";" -1";"1";"0";"1";"80"
"202200034629";"3";"66";"0";"N/A";"2";"4";"1";"2";"0";"0";"2";"";" -1";"2";"0";"2";"50"
"202200034630";"3";"109";" -1";"N/A";"2";"2";" -1";"1";"(1)";"(1)";"1";"";"5";"1";" -1";"1";" -1"
"202200034631";"2";"7";"0";"N/A";"3";"4";"0";"2";"80";"0";"1";"";" -1";"1";"0";"1";"110"
"202200034632";"3";"47";" -1";"D";"2";"2";"0";"2";"28";"770";"1";"";" -1";"2";"0";"1";"80"
"202200034633";"3";"911";" -1";"N/A";"3";"2";" -1";"1";"(1)";"(1)";"1";"";"7";"1";" -1";"1";" -1"
"202200034634";"3";"53";"0";"D";"2";"2";"0";"2";"1";"106";"3";"";" -1";"1";"0";"1";"80"
"202200034635";"3";"984";"0";"N/A";"2";"2";"0";"1";"32";"500";"3";"";"4";"1";"0";"1";"70"
"202200034636";"4";"N/A";" -1";"N/A";"2";"2";" -1";"1";"(1)";"(1)";"1";"";"5";"1";"0";"1";" -1"
"202200034637";"2";"1";" -1";"N/A";"2";"2";"0";"1";"352";"800";"2";"";" -1";"1";"0";"1";"90"
"202200034638";"3";"510";" -1";"N/A";"2";"2";"0";"1";"7";"169";"1";"";" -1";"1";"0";"1";"90"
"202200034639";"2";"1";"0";"A";"2";"2";"0";"1";"61";"500";"2";"";"7";"1";"0";"3";"80"
"202200034640";"3";"N/A";" -1";"N/A";"2";"2";" -1";"1";"(1)";"(1)";"1";"";"5";"1";"0";"1";" -1"
"202200034641";"4";"N/A";" -1";"N/A";"3";"2";"1";"1";"(1)";"(1)";"1";"0,4";"6";"1";"0";"1";" -1"
"202200034642";"3";"994";" -1";"N/A";"2";"2";"2";"1";"59";"100";"1";"";" -1";"1";"0";"1";"90"
"202200034643";"3";"N/A";"0";"N/A";"3";"2";"1";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200034644";"3";"34";"0";"D";"2";"2";"0";"1";"21";"300";"1";"";" -1";"1";"0";"1";"90"
"202200034645";"3";"N/A";" -1";"N/A";"2";"2";" -1";"1";"(1)";"(1)";"1";"";"5";"1";"5";"1";" -1"
"202200034646";"3";"18";" -1";"N/A";"2";"2";"0";"1";"15";"100";"1";"";" -1";"7";"0";"1";"80"
"202200034647";"3";"22";"0";"N/A";"2";"2";"0";"1";"23";"29";"1";"";" -1";"1";"0";"1";" -1"
"202200034648";"3";"81";"0";"D";"2";"2";"0";"1";"3";"200";"1";"";" -1";"1";"0";"1";"70"
"202200034649";"3";"986";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200034650";"3";"D237";" -1";"A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"2";"3";"80"
"202200034651";"2";"1090";"0";"N/A";"3";"6";"0";"1";"31";"100";"1";"";" -1";"1";"8";"1";"110"
"202200034652";"4";"N/A";"0";"N/A";"1";"1";"1";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202200034653";"3";"70";" -1";"N/A";"2";"2";"0";"1";"18";"320";"1";"";" -1";"1";"0";"3";"50"
"202200034654";"3";"929";"0";"N/A";"2";"2";"0";"2";"71";"600";"2";"";" -1";"5";"0";"3";"90"
"202200034655";"3";"211";"0";"D";"2";"2";"0";"2";"9";"200";"1";"";" -1";"2";"0";"8";"80"
"202200034656";"3";"951";" -1";"N/A";"2";"2";"0";"1";"23";"750";"1";"";" -1";"1";"0";"1";"80"
"202200034657";"3";"901";" -1";"N/A";"3";"2";"0";"1";"7";"1327";"1";"";" -1";"1";"0";"1";"90"
"202200034658";"3";"916";" -1";"N/A";"2";"2";"0";"1";"65";"100";"1";"";" -1";"1";"0";"1";"50"
"202200034659";"9";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"4";"";"4";"1";"0";"3";"80"
"202200034660";"3";"N/A";"2";"N/A";"2";"2";"0";"1";"0";"550";"1";"";" -1";"1";"0";"3";"80"
"202200034661";"3";"11";" -1";"N/A";"2";"2";"0";"2";"62";"600";"1";"";"5,5";"1";"0";"1";"80"
"202200034662";"3";"956";"0";"D";"2";"2";"0";"1";"23";"700";"1";"";" -1";"1";"0";"1";"90"
"202200034663";"3";"32.2";" -1";"N/A";"2";"2";"0";"1";"1";"740";"3";"";" -1";"7";"0";"1";"50"
"202200034664";"3";"19";" -1";"N/A";"2";"2";"0";"1";"16";"45";"1";"";" -1";"1";"0";"1";"50"
"202200034665";"3";"63";" -1";"D";"2";"2";"0";"1";"12";"130";"1";"";" -1";"2";"0";"1";"80"
"202200034666";"3";"19";" -1";"N/A";"2";"2";"0";"1";"46";"750";"2";"";" -1";"1";"0";"3";"90"
"202200034667";"3";"d";" -1";"N/A";"2";"2";"0";"1";"4";"400";"4";"";" -1";"5";"0";"1";"80"
"202200034668";"3";"12";"0";"D";"2";"2";"0";"1";"26";"425";"2";"";" -1";"1";"5";"3";"80"
"202200034669";"3";"105";" -1";"N/A";"2";"2";"2";"1";"8";"350";"1";"";" -1";"1";"0";"1";"50"
"202200034670";"3";"31";"0";"D";"1";"1";"1";"1";"14";"850";"2";"";" -1";"1";"0";"8";"50"
"202200034671";"3";"155";" -1";"D";"2";"2";"0";"1";"49";"2029";"2";"";" -1";"1";"5";"1";"50"
"202200034672";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"2";"";"7";"6";"9";"3";"80"
"202200034673";"1";"10";"0";"N/A";"3";"2";"3";"2";"300";"200";"1";"";"10";"1";"8";"6";"90"
"202200034674";"3";"59";" -1";"N/A";"1";"1";"0";"1";"4";"123";"1";"";" -1";"1";"3";"1";"70"
"202200034675";"1";"10";"0";"A";"3";"3";"0";"1";"133";"0";"1";"";"10";"1";"0";"1";"130"
"202200034676";"3";"113";"0";"D";"2";"2";"0";"1";"6";"550";"1";"";" -1";"1";"2";"8";"40"
"202200034677";"1";"48";" -1";"N/A";"3";"4";"3";"1";"90";"0";"1";"";" -1";"1";"0";"1";"110"
"202200034678";"4";"144";" -1";"N/A";"1";"2";"1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"4";"30"
"202200034679";"2";"1";" -1";"N/A";"2";"3";"0";"2";"3";"0";"1";"";"10,5";"1";"0";"1";"80"
"202200034680";"3";"107";" -1";"N/A";"2";"2";"0";"1";"0";"900";"2";"";" -1";"1";"0";"3";"50"
"202200034681";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";"4";"1";"0";"1";"50"
"202200034682";"2";"7";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"80"
"202200034683";"3";"678";"0";"D";"2";"2";"0";"1";"32";"600";"2";"";" -1";"5";"0";"3";"50"
"202200034684";"4";"N/A";" -1";"N/A";" -1";"2";"0";"1";"(1)";"(1)";"1";"";"7";"1";"0";"1";"50"
"202200034685";"3";"43";" -1";"N/A";"2";"2";"0";"1";"2";"0";"1";"";" -1";"1";"0";"1";"80"
"202200034686";"3";"147";"0";"D";"2";"2";"0";"2";"10";"800";"3";"";" -1";"2";"0";"8";"80"
"202200034687";"3";"925";"0";"R";"2";"2";"0";"1";"32";"910";"3";"";" -1";"1";"0";"8";"80"
"202200034688";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"2";"";"7";"1";"0";"1";"50"
"202200034689";"3";"559";" -1";"N/A";"1";"2";"0";"1";"1";"630";"2";"";" -1";"1";"0";"1";"50"
"202200034690";"3";"105";" -1";"N/A";"2";"2";"0";"2";"9";"893";"3";"";" -1";"7";"0";"1";"90"
"202200034691";"3";"725";" -1";"N/A";"2";"2";"0";"1";"1";"836";"1";"";"6,2";"1";"0";"1";"80"
"202200034692";"2";"10";"0";"N";"1";"4";"0";"1";"70";"400";"1";"";"14";"1";"9";"6";"110"
"202200034693";"3";"130";" -1";"N/A";"2";"2";"0";"1";"7";"700";"1";"";" -1";"1";"0";"1";"30"
"202200034694";"4";"N/A";" -1";"N/A";" -1";"1";"0";"2";"(1)";"(1)";"4";"";"3";"1";"0";"1";"90"
"202200034695";"3";"150";"0";"D";"2";"2";"0";"1";"19";"940";"1";"";" -1";"1";"0";"1";"50"
"202200034696";"3";"618";" -1";"N/A";"2";"2";"0";"1";"18";"200";"1";"";" -1";"1";"0";"3";"90"
"202200034697";"3";"CD 24";" -1";"N/A";" -1";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"80"
"202200034698";"1";"28";" -1";"N/A";"3";"4";"0";"3";"97";"500";"1";"";" -1";"1";"0";"1";" -1"
"202200034699";"3";"149";" -1";"N/A";"2";"2";"0";"1";"4";"240";"3";"";" -1";"1";"0";"1";"80"
"202200034700";"3";"1091";"0";"N/A";"2";"2";"2";"1";"24";"116";"1";"";" -1";"2";"0";"1";"80"
"202200034701";"3";"1083";" -1";"N/A";"1";"2";"0";"1";"85";"900";"1";"";" -1";"1";"0";"1";"110"
"202200034702";"2";"82";" -1";"N/A";"3";"4";"0";"2";"15";"650";"1";"";" -1";"7";"7";"1";"70"
"202200034703";"3";"1006";"0";"D";"2";"2";"0";"2";"46";"823";"1";"";" -1";"1";"0";"1";"80"
"202200034704";"3";"5";"0";"D";"2";"2";"0";"1";"20";"900";"3";"";"4";"1";"5";"1";"80"
"202200034705";"1";"81";" -1";"A";"3";"4";"0";"2";"186";"500";"1";"";" -1";"1";"0";"3";"130"
"202200034706";"3";"1";" -1";"N/A";"2";"1";"1";"1";"96";"660";"1";"";"3";"1";"5";"1";"80"
"202200034707";"1";"8";"0";"A";"3";"4";"0";"1";"194";"500";"1";"";" -1";"1";"0";"1";"90"
"202200034708";"3";"525";" -1";"N/A";"2";"2";"0";"2";"2";"0";"1";"";" -1";"1";"0";"1";"80"
"202200034709";"3";"D17";"0";"N/A";"2";"2";"0";"4";"1";"760";"2";"";" -1";"8";"0";"3";"80"
"202200034710";"1";"10";" -1";"N/A";"1";"2";"0";"1";"258";"400";"1";"";"10";"1";"0";"1";"130"
"202200034711";"3";"984";"0";"D";"2";"2";"0";"1";"2";"742";"2";"";" -1";"1";"0";"1";"50"
"202200034712";"3";"944";"0";"N/A";"2";"2";"0";"2";"13";"300";"1";"";" -1";"1";"0";"1";"80"
"202200034713";"3";"981";"0";"D";"3";"2";"0";"2";"62";"75";"3";"";" -1";"1";"0";"3";"80"
"202200034714";"9";"N/A";" -1";"N/A";"1";"1";"0";"2";"(1)";"(1)";"2";"";"3";"1";"0";"1";"50"
"202200034715";"2";"12";" -1";"N/A";"3";"4";"0";"2";"72";"0";"1";"";" -1";"1";"0";"1";"110"
"202200034716";"3";"32";"0";"N/A";"2";"2";"0";"1";"35";"510";"1";"";" -1";"1";"0";"1";"80"
"202200034717";"4";"N/A";" -1";"N/A";"2";"2";"0";"2";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202200034718";"3";"114";"0";"D";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"3";"80"
"202200034719";"3";"72";" -1";"N/A";"2";"2";"0";"3";"(1)";"(1)";"2";"";" -1";"1";"0";"1";"80"
"202200034720";"4";"N/A";"0";"N/A";"1";"1";"0";"2";"(1)";"(1)";"4";"";"3,5";"1";"0";"1";"50"
"202200034721";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";"4";"1";"0";"1";"50"
"202200034722";"3";"755";"0";"N/A";"2";"2";"0";"1";"24";"240";"1";"";" -1";"1";"5";"1";"80"
"202200034723";"4";"48";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200034724";"3";"603";" -1";"D";"2";"2";"0";"2";"3";"50";"1";"";" -1";"1";"0";"1";"70"
"202200034725";"3";"65";" -1";"N/A";"2";"2";"0";"1";"20";"400";"2";"";" -1";"1";"0";"3";"80"
"202200034726";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";"5,5";"1";"5";"1";"50"
"202200034727";"1";"A50-Sens Aubagne vers Marseille";"0";"N/A";"3";"3";"0";"1";"3";"400";"1";"";" -1";"1";"0";"1";"90"
"202200034728";"3";"41e";"0";"N/A";"2";"2";"0";"1";"0";"794";"3";"";"5";"2";"0";"1";"50"
"202200034729";"2";"151";" -1";"N/A";"2";"2";"0";"1";"58";"50";"1";"";" -1";"1";"0";"1";"70"
"202200034730";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";"5";"1";"0";"1";"50"
