"Accident_Id";"jour";"mois";"an";"hrmn";"lum";"dep";"com";"agg";"int";"atm";"col";"adr";"lat";"long"
"202200028923";"3";"03";"2022";"08:58";"1";"10";"10387";"2";"6";"1";"3";"EDOUARD HERRIOT (RUE)";"48,2756900000";"4,0781900000"
"202200028924";"29";"08";"2022";"17:50";"1";"972";"97213";"1";"6";"1";"2";"CHEMIN DU BAC";"14,5941400000";" -60,9823300000"
"202200028925";"4";"03";"2022";"00:15";"3";"09";"09225";"2";"1";"1";"6";"VILLENEUVE ROUTE DE";"43,1337600000";"1,6248130000"
"202200028926";"4";"03";"2022";"07:40";"1";"06";"06027";"2";"1";"1";"6";"GARE AVENUE DE LA";"43,6591080000";"7,1485000000"
"202200028927";"18";"08";"2022";"16:40";"1";"972";"97213";"1";"6";"1";"3";"ROUTE NATIONALE 1";"14,6256300000";" -60,9792700000"
"202200028928";"4";"03";"2022";"11:10";"1";"75";"75114";"2";"4";"1";"3";"BD PERIPHERIQUE EXTERIEUR";"48,8192140000";"2,3291530000"
"202200028929";"30";"08";"2022";"11:05";"1";"972";"97209";"2";"9";"1";"6";"PAVE (RUE DU)";"14,6078700000";" -61,0675200000"
"202200028930";"4";"03";"2022";"05:55";"5";"75";"75114";"2";"1";"1";"6";"BD PERIPHERIQUE EXTERIEUR";"48,8208180000";"2,3218010000"
"202200028931";"30";"08";"2022";"07:55";"1";"69";"69152";"2";"1";"1";"6";"135 Rue Henri Barbusse";"45,6964600000";"4,8209100000"
"202200028932";"2";"03";"2022";"06:00";"5";"75";"75116";"2";"1";"1";"2";"BD PERIPHERIQUE EXTERIEUR";"48,8523600000";"2,2523500000"
"202200028933";"1";"03";"2022";"09:30";"1";"75";"75112";"2";"4";"1";"2";"ECHANGEUR BERCY";"48,8265125231";"2,3916479945"
"202200028934";"30";"08";"2022";"10:45";"1";"971";"97101";"1";"1";"1";"1";"PERRIN (SECTEUR)";"16,2791618236";" -61,5099620819"
"202200028935";"4";"03";"2022";"09:03";"1";"75";"75106";"2";"5";"1";"3";"BOULEVARD DU MONTPARNASSE";"48,8419120000";"2,3295980000"
"202200028936";"28";"08";"2022";"22:40";"3";"88";"88160";"2";"1";"1";"6";"SAPINS (CH. DES)";"48,1622300000";"6,4636300000"
"202200028937";"4";"03";"2022";"13:40";"1";"75";"75118";"2";"3";"1";"2";"BOULEVARD NEY";"48,8981700000";"2,3495200000"
"202200028938";"29";"08";"2022";"20:18";"1";"87";"87085";"2";"2";"1";"3";"DUMAS (AVENUE GEORGES)";"45,8260500000";"1,2680100000"
"202200028939";"4";"03";"2022";"07:40";"2";"75";"75117";"2";"1";"1";"3";"RUE FLOREAL";"48,9006740000";"2,3211390000"
"202200028940";"4";"03";"2022";"15:50";"1";"75";"75116";"2";"3";"1";"3";"AVENUE DU PRESIDENT KENNEDY";"48,8528880000";"2,2810740000"
"202200028941";"22";"07";"2022";"08:20";"1";"84";"84031";"2";"3";"7";"6";"KENNEDY AVENUE JOHN .F.";"44,0422600000";"5,0362000000"
"202200028942";"4";"03";"2022";"18:23";"2";"75";"75113";"2";"4";"1";"6";"RUE DE LA GLACIERE";"48,8317440000";"2,3443920000"
"202200028943";"27";"08";"2022";"10:40";"1";"83";"83061";"2";"1";"1";"6";"BOULEVARD DE LA LIBÉRATION";"43,4247000000";"6,7611200000"
"202200028944";"4";"03";"2022";"13:15";"1";"75";"75112";"2";"4";"1";"3";"AVENUE DES CANADIENS";"48,8172590000";"2,4555140000"
"202200028945";"29";"08";"2022";"16:07";"1";"80";"80021";"2";"1";"1";"3";"EUROPE (AVENUE DE L')";"49,9184800000";"2,3046600000"
"202200028946";"3";"03";"2022";"17:50";"1";"75";"75112";"2";"2";"1";"3";"AVENUE LEDRU ROLLIN";"48,8468480000";"2,3694110000"
"202200028947";"3";"03";"2022";"17:40";"1";"75";"75112";"2";"5";"1";"3";"AVENUE DU DOCTEUR ARNOLD NETTER";"48,8446710000";"2,4057360000"
"202200028948";"4";"03";"2022";"18:58";"5";"75";"75107";"2";"2";"1";"2";"QUAI D ORSAY";"48,8628250000";"2,3134580000"
"202200028949";"4";"03";"2022";"17:11";"1";"75";"75101";"2";"1";"1";"6";"QUAI DES TUILERIES";"48,8628870000";"2,3237950000"
"202200028950";"4";"03";"2022";"14:20";"1";"75";"75104";"2";"3";"1";"7";"RUE DE SEVIGNE";"48,8550600000";"2,3616780000"
"202200028951";"29";"08";"2022";"20:35";"2";"77";"77258";"2";"2";"1";"3";"MALVOISINE (BOULEVARD DE LA)";"48,8398871953";"2,6294398300"
"202200028952";"2";"03";"2022";"14:00";"1";"94";"94081";"2";"2";"1";"2";"Quai Jules Guesde";"48,8027600000";"2,4105400000"
"202200028953";"4";"03";"2022";"21:00";"5";"94";"94068";"2";"1";"1";"1";"Avenue Foch";"48,8015300000";"2,4939300000"
"202200028954";"30";"08";"2022";"15:15";"1";"77";"77307";"2";"1";"1";"4";"D231";"48,8524000000";"2,7621000000"
"202200028955";"3";"03";"2022";"11:45";"1";"94";"94042";"2";"2";"1";"1";"Avenue Oudinot";"48,8212700000";"2,4719000000"
"202200028956";"28";"08";"2022";"17:15";"1";"76";"76447";"2";"1";"1";"6";"REPUBLIQUE";"49,5445500000";"0,1902700000"
"202200028957";"4";"03";"2022";"13:45";"1";"94";"94003";"2";"2";"1";"3";"Rue Emile Bougard";"48,8100900000";"2,3407500000"
"202200028958";"3";"03";"2022";"08:00";"1";"94";"94076";"2";"1";"1";"3";"Av du President Salvador Allende";"48,7962000000";"2,3515900000"
"202200028959";"29";"08";"2022";"17:55";"1";"71";"71270";"2";"4";"1";"6";"VALLON (RUE DU)";"46,3159100000";"4,8330000000"
"202200028960";"4";"03";"2022";"13:50";"1";"94";"94011";"2";"2";"1";"3";"Route de Stains / Rue du Moulin Bateau";"48,7825400000";"2,4944600000"
"202200028961";"30";"08";"2022";"18:50";"1";"69";"69286";"2";"1";"2";"2";"Route de Genève";"45,8086400000";"4,9041400000"
"202200028962";"3";"03";"2022";"12:35";"1";"94";"94079";"2";"2";"1";"1";"Boulevard Jean Monnet / Boulevard de Friedberg";"48,8349600000";"2,5472000000"
"202200028963";"4";"03";"2022";"20:00";"5";"94";"94004";"2";"1";"1";"7";"Avenue Charles de Gaulle";"48,7520700000";"2,5027600000"
"202200028964";"29";"08";"2022";"17:20";"1";"67";"67482";"2";"3";"1";"3";"PAUL ELUARD (RUE)";"48,5887200000";"7,6972300000"
"202200028965";"4";"03";"2022";"17:00";"1";"94";"94004";"2";"2";"1";"6";"Avenue du Général Leclerc / Rue de la Fontaine";"48,7494000000";"2,5084000000"
"202200028966";"30";"08";"2022";"15:00";"1";"64";"64545";"2";"1";"1";"2";"BERNARD DE CORAL (RUE)";"43,3628500000";" -1,6954800000"
"202200028967";"3";"03";"2022";"18:25";"2";"94";"94002";"2";"1";"1";"3";" Pont d'Ivry";"48,8145900000";"2,4107100000"
"202200028968";"29";"08";"2022";"11:30";"1";"63";"63113";"2";"1";"1";"6";"BLATIN (RUE)";"45,7769500000";"3,0797400000"
"202200028969";"4";"03";"2022";"16:07";"1";"93";"93078";"2";"2";"1";"3";"Boulevard Robert Ballanger / Avenue Emile Dambel";"48,9572700000";"2,5450100000"
"202200028970";"4";"03";"2022";"10:59";"1";"93";"93046";"2";"2";"1";"3";"CONSUL GENERAL NORDLING AVENUE";"48,9165500000";"2,5315400000"
"202200028971";"30";"08";"2022";"17:25";"1";"59";"59386";"2";"1";"1";"4";"WAMBRECHIES RUE DE";"50,6784426355";"3,0638927221"
"202200028972";"4";"03";"2022";"08:40";"1";"93";"93048";"2";"1";"1";"2";"89 Bd Paul Vaillant Couturier";"48,8679100000";"2,4464600000"
"202200028973";"30";"08";"2022";"15:40";"1";"54";"54339";"2";"4";"1";"1";"GRANDE ALLEE";"48,7055183211";"6,1959108710"
"202200028974";"4";"03";"2022";"13:25";"1";"93";"93027";"2";"1";"1";"3";"Avenue Gabriel Péri";"48,9270690000";"2,3889220000"
"202200028975";"3";"03";"2022";"13:25";"1";"93";"93027";"2";"1";"1";"3";"Rue Pierre Curie";"48,9208640000";"2,3836460000"
"202200028976";"29";"08";"2022";"17:50";"1";"50";"50129";"2";"2";"1";"3";"SCHUMAN (BOULEVARD ROBERT)";"49,6364600000";" -1,6257300000"
"202200028977";"4";"03";"2022";"10:35";"1";"92";"92064";"2";"1";"1";"2";"GOUNOD";"48,8429915921";"2,2135690302"
"202200028978";"4";"03";"2022";"08:35";"1";"92";"92051";"2";"1";"1";"3";"GENERAL LECLERC (BOULEVARD DU, N° 1 A 27";"48,8899100000";"2,2601870000"
"202200028979";"30";"08";"2022";"19:03";"1";"45";"45169";"2";"1";"1";"3";"184 Route Nationale";"47,9295179042";"1,8382476568"
"202200028980";"3";"03";"2022";"23:35";"5";"92";"92036";"2";"9";"1";"3";"MERCIERES (ROUTE DES)";"48,9356081708";"2,2720945626"
"202200028981";"30";"08";"2022";"18:35";"1";"44";"44109";"2";"1";"1";"6";"4 Rue Pierre Etienne Flandin";"47,2025720000";" -1,5379150000"
"202200028982";"4";"03";"2022";"14:45";"1";"92";"92035";"2";"1";"1";"6";"Foch ( avenue )";"48,9080374952";"2,2416528314"
"202200028983";"30";"08";"2022";"07:50";"1";"44";"44162";"2";"1";"1";"3";"20 Boulevard Charles De Gaulle";"47,2109600000";" -1,6259400000"
"202200028984";"3";"03";"2022";"08:05";"1";"92";"92025";"2";"1";"1";"2";"PAUL BERT (RUE)";"48,9278037901";"2,2468872964"
"202200028985";"2";"03";"2022";"22:30";"5";"92";"92025";"2";"2";"1";"3";"PAUL BERT (RUE)";"48,9273928788";"2,2470062524"
"202200028986";"29";"08";"2022";"04:40";"3";"44";"44055";"1";"2";"1";"3";"Route de L'immaculée";"47,2832200000";" -2,3159200000"
"202200028987";"3";"03";"2022";"07:20";"1";"92";"92024";"2";"1";"1";"3";"JEAN JAURES (BD) DE 47 A 109)   (56 A 14";"48,9010550826";"2,3053662926"
"202200028988";"30";"08";"2022";"21:50";"5";"37";"37261";"2";"3";"1";"3";"PROUDHON (AVENUE)";"47,3948200000";"0,6713000000"
"202200028989";"5";"03";"2022";"16:50";"1";"2A";"2A026";"1";"1";"4";"7";"Départementale 26";"41,8683820000";"9,0150410000"
"202200028990";"5";"03";"2022";"09:20";"1";"41";"41140";"1";"1";"8";"1";"D922";"47,4905580000";"1,8074660000"
"202200028991";"30";"08";"2022";"15:06";"1";"37";"37261";"2";"3";"1";"6";"RENAULT (RUE DU GAL)";"47,3797017136";"0,6717163324"
"202200028992";"4";"03";"2022";"19:25";"4";"974";"97422";"2";"1";"1";"1";"180 Rue des Flamboyants";" -21,2784760000";"55,4984620000"
"202200028993";"30";"08";"2022";"16:15";"1";"35";"35238";"2";"6";"1";"3";"RN137";"48,0812900000";" -1,6751600000"
"202200028994";"4";"03";"2022";"22:20";"3";"62";"62852";"1";"1";"1";"7";"Départementale 229";"50,9304850000";"2,0715450000"
"202200028995";"4";"03";"2022";"07:15";"2";"59";"59250";"1";"1";"1";"3";"N41";"50,5876240000";"2,9214300000"
"202200028996";"30";"08";"2022";"17:45";"1";"35";"35238";"2";"1";"1";"2";"ROOSEVELT (BD FRANKLIN)";"48,0962982740";" -1,6604000330"
"202200028997";"4";"03";"2022";"17:30";"1";"60";"60176";"2";"9";"1";"3";"Rue des Cèdres";"49,2240190000";"2,8929230000"
"202200028998";"30";"08";"2022";"15:10";"1";"33";"33192";"2";"6";"1";"2";"Avenue de la Grande Lande";"44,7757800000";" -0,6427500000"
"202200028999";"4";"03";"2022";"16:00";"1";"50";"50535";"1";"1";"1";"6";"A84 PK 177+177";"48,7373710000";" -1,2943700000"
"202200029000";"29";"08";"2022";"15:30";"1";"33";"33522";"2";"1";"1";"2";"Cours de la Libération";"44,8044600000";" -0,5926100000"
"202200029001";"5";"03";"2022";"07:00";"1";"69";"69096";"2";"3";"1";"3";"Rue Pierre Semard";"45,6127027324";"4,7980910540"
"202200029002";"31";"08";"2022";"00:05";"5";"29";"29254";"2";"6";"1";"6";"Giratoire de Traon Kerret";"48,5640300560";" -3,8389377590"
"202200029003";"30";"08";"2022";"17:25";"1";"29";"29039";"2";"9";"1";"2";"Rue du Poteau Vert";"47,8960200000";" -3,9115900000"
"202200029004";"5";"03";"2022";"02:00";"3";"89";"89214";"1";"1";"1";"7";"Lieu Dit Villeguillon";"48,2523340000";"3,4810890000"
"202200029005";"29";"08";"2022";"07:10";"2";"17";"17415";"1";"1";"1";"1";"PORT D'ENVAUX ROUTE DE";"45,7680800000";" -0,6456200000"
"202200029006";"30";"08";"2022";"14:40";"1";"17";"17306";"2";"1";"1";"2";"BOUCHET LOUIS (AVENUE)";"45,6258200000";" -0,9996700000"
"202200029007";"29";"08";"2022";"16:35";"1";"13";"13212";"2";"1";"1";"3";"PIERRE CHEVALIER (avenue)";"43,2952169791";"5,4251614288"
"202200029008";"30";"08";"2022";"03:30";"5";"13";"13205";"2";"1";"1";"2";"boulevard Jeanne d'Arc";"43,2934596381";"5,4029653966"
"202200029009";"30";"08";"2022";"12:25";"1";"13";"13005";"2";"9";"1";"3";"RN 8";"43,2862800000";"5,5872900000"
"202200029010";"30";"08";"2022";"12:05";"1";"13";"13005";"2";"3";"1";"1";"ROUGIER (RUE ELZEARD)";"43,2939800000";"5,5691800000"
"202200029011";"30";"08";"2022";"16:40";"1";"08";"08105";"2";"9";"1";"2";"Route de Prix";"49,7554124972";"4,7085396051"
"202200029012";"30";"08";"2022";"13:29";"1";"06";"06069";"2";"1";"1";"2";"RENOIR (AVENUE AUGUSTE)";"43,6818330000";"6,9610480000"
"202200029013";"29";"08";"2022";"13:30";"1";"05";"05061";"2";"1";"1";"4";"Avenue Emile Didier";"44,5646647032";"6,0903847218"
"202200029014";"30";"08";"2022";"01:15";"3";"03";"03321";"1";"4";"1";"2";"RD 779";"46,5777100000";"3,3762200000"
"202200029015";"30";"08";"2022";"17:10";"1";"03";"03101";"1";"1";"1";"1";"CD 916";"46,3572000000";"2,5663500000"
"202200029016";"30";"08";"2022";"11:47";"1";"03";"03101";"2";"1";"2";"1";"Rue de la Chevêche";"46,3629300000";"2,5561400000"
"202200029017";"30";"08";"2022";"14:25";"1";"75";"75114";"2";"1";"1";"3";"PORTE D ORLEANS";"48,8168510000";"2,3362100000"
"202200029018";"29";"08";"2022";"09:10";"1";"75";"75113";"2";"1";"1";"4";"PORTE D IVRY";"48,8198740000";"2,3743350000"
"202200029019";"30";"08";"2022";"11:00";"1";"75";"75106";"2";"3";"1";"3";"RUE D ASSAS";"48,8443870000";"2,3328850000"
"202200029020";"30";"08";"2022";"01:42";"5";"75";"75106";"2";"7";"1";"2";"PLACE SAINT ANDRE DES ARTS";"48,8532773873";"2,3433977365"
"202200029021";"30";"08";"2022";"16:45";"1";"75";"75120";"2";"7";"1";"3";"PLACE GAMBETTA";"48,8647550000";"2,3986180000"
"202200029022";"30";"08";"2022";"20:50";"5";"75";"75118";"2";"1";"1";"6";"RUE DES CHEMINOTS";"48,8972070000";"2,3565820000"
"202200029023";"29";"08";"2022";"10:00";"1";"75";"75117";"2";"2";"1";"3";"BOULEVARD MALESHERBES";"48,8808490000";"2,3125520000"
"202200029024";"29";"08";"2022";"14:30";"1";"75";"75113";"2";"2";"1";"3";"BOULEVARD VINCENT AURIOL";"48,8362230000";"2,3715310000"
"202200029025";"30";"08";"2022";"19:30";"1";"75";"75112";"2";"2";"1";"3";"AVENUE DE LA PORTE DE CHARENTON";"48,8317000000";"2,3979550000"
"202200029026";"29";"08";"2022";"19:45";"1";"75";"75111";"2";"3";"1";"3";"BOULEVARD VOLTAIRE";"48,8644050000";"2,3690440000"
"202200029027";"30";"08";"2022";"18:55";"1";"75";"75108";"2";"3";"1";"6";"AVENUE DES CHAMPS ELYSEES";"48,8670880000";"2,3160870000"
"202200029028";"30";"08";"2022";"15:25";"1";"75";"75107";"2";"3";"1";"2";"QUAI BRANLY";"48,8605350000";"2,2956460000"
"202200029029";"29";"08";"2022";"23:07";"5";"75";"75114";"2";"1";"1";"1";"RUE D ALESIA";"48,8267500000";"2,3396910000"
"202200029030";"29";"08";"2022";"14:45";"1";"94";"94080";"2";"1";"1";"6";"32 Rue de Montreuil";"48,8464300000";"2,4347900000"
"202200029031";"29";"08";"2022";"18:00";"1";"94";"94068";"2";"2";"1";"6";"GAMBETTA (AV)";"48,8010000000";"2,4871500000"
"202200029032";"30";"08";"2022";"12:27";"1";"94";"94046";"2";"1";"1";"3";"Rue Jean Jaurès";"48,7996410000";"2,4324930000"
"202200029033";"30";"08";"2022";"10:00";"1";"94";"94041";"2";"9";"1";"3";"Rue Ernest Renan";"48,8080000000";"2,3995400000"
"202200029034";"29";"08";"2022";"18:50";"1";"94";"94011";"2";"7";"1";"3";"Rue Pierre Sémard / Avenue Jean Monnet";"48,7630000000";"2,4795800000"
"202200029035";"30";"08";"2022";"21:41";"5";"94";"94079";"2";"2";"1";"6";"Boulevard de Friedberg / Avenue Montrichard";"48,8326000000";"2,5437700000"
"202200029036";"30";"08";"2022";"16:47";"1";"94";"94019";"2";"1";"1";"6";"Rue de Champigny";"48,7973000000";"2,5247100000"
"202200029037";"30";"08";"2022";"18:45";"1";"93";"93070";"2";"1";"1";"3";"Avenue Gabriel Péri";"48,9091865883";"2,3328861983"
"202200029038";"30";"08";"2022";"08:50";"1";"93";"93070";"2";"7";"1";"3";"Place du Capitaine Glarner";"48,9069865737";"2,3266723701"
"202200029039";"29";"08";"2022";"22:00";"5";"93";"93055";"2";"3";"1";"3";"Avenue Jean Lolive / Rue Courtois";"48,8938143189";"2,4162036884"
"202200029040";"29";"08";"2022";"15:15";"1";"93";"93051";"2";"4";"1";"2";"Rue Pierre Brossolette / Route de Neuilly";"48,8471700000";"2,5415800000"
"202200029041";"30";"08";"2022";"08:45";"1";"93";"93079";"2";"3";"1";"5";"Route de Saint-Leu / Rue Pierre Curie";"48,9497526213";"2,3414859499"
"202200029042";"30";"08";"2022";"06:30";"2";"93";"93010";"2";"1";"2";"6";"Rue de la Liberté";"48,8945175227";"2,4814617595"
"202200029043";"30";"08";"2022";"11:00";"1";"93";"93001";"2";"1";"8";"6";"Boulevard Anatole France";"48,9172040558";"2,3819595867"
"202200029044";"30";"08";"2022";"17:50";"1";"92";"92078";"2";"2";"1";"3";"EDOUARD MANET (RUE)";"48,9330067873";"2,3311067819"
"202200029045";"4";"05";"2022";"11:35";"1";"92";"92063";"2";"1";"1";"3";"BELIN (AVENUE EDOUARD)";"48,8876300000";"2,1693300000"
"202200029046";"29";"08";"2022";"14:20";"1";"92";"92049";"2";"1";"1";"6";"RACINE RUE AUTRES N°";"48,8123229770";"2,3143802583"
"202200029047";"30";"08";"2022";"11:50";"1";"92";"92024";"2";"2";"1";"7";"JEAN JAURES (BD) DE 47 A 109)   (56 A 14";"48,9000100000";"2,3063000000"
"202200029048";"30";"08";"2022";"15:55";"1";"92";"92012";"2";"2";"1";"3";"JEAN JAURES (BOULEVARD) 63/215 - 70/208";"48,8352955335";"2,2425482869"
"202200029049";"29";"08";"2022";"10:45";"1";"51";"51262";"2";"6";"1";"7";"Rue du Général Leclerc";"48,7014660000";"4,5883580000"
"202200029050";"30";"08";"2022";"08:45";"1";"38";"38107";"1";"3";"1";"1";"N7";"45,4510540000";"4,8231700000"
"202200029051";"31";"08";"2022";"08:40";"1";"74";"74282";"1";"1";"1";"2";"A41";"45,9877340000";"6,1281610000"
"202200029052";"30";"08";"2022";"22:17";"4";"69";"69288";"1";"6";"3";"1";"Roure Départementale 29";"45,6926500000";"5,0776310000"
"202200029053";"31";"08";"2022";"16:50";"1";"81";"81295";"1";"1";"1";"6";"D86";"43,8575080000";"2,3297240000"
"202200029054";"30";"08";"2022";"14:15";"1";"38";"38336";"1";"9";"1";"3";"D4";"45,4777296593";"4,8004945605"
"202200029055";"30";"08";"2022";"17:30";"1";"68";"68009";"1";"6";"1";"3";"D468";"48,1160970000";"7,5356640000"
"202200029056";"29";"08";"2022";"23:05";"3";"67";"67179";"1";"9";"1";"1";"Route de Lutzelbourg";"48,7254360000";"7,2996750000"
"202200029057";"31";"08";"2022";"18:00";"1";"51";"51476";"1";"1";"2";"3";"D977";"49,0041900258";"4,4008693099"
"202200029058";"31";"08";"2022";"11:00";"1";"41";"41093";"1";"1";"1";"2";"autoroute A10 PK 167+500";"47,6003350000";"1,1073340000"
"202200029059";"30";"08";"2022";"17:05";"1";"37";"37278";"1";"1";"1";"4";"Autoroute A10";"47,2039620805";"0,6529355049"
"202200029060";"26";"08";"2022";"19:30";"1";"34";"34087";"1";"1";"1";"7";"M5";"43,5301000000";"3,6955150000"
"202200029061";"31";"08";"2022";"17:00";"1";"57";"57097";"2";"1";"1";"6";"Rue Robert Schuman";"49,1864160000";"6,4897120000"
"202200029062";"26";"08";"2022";"05:00";"3";"2B";"2B150";"1";"1";"1";"1";"Bagno";"42,5701610000";"8,8292850000"
"202200029063";"16";"08";"2022";"17:00";"1";"2B";"2B050";"2";"1";"1";"3";"San Francesco";"42,5639390000";"8,7542370000"
"202200029064";"30";"08";"2022";"12:50";"1";"80";"80613";"2";"9";"1";"2";"Rue Holleville";"50,0386310000";"1,4715520000"
"202200029065";"29";"08";"2022";"10:20";"1";"42";"42059";"2";"1";"1";"2";"7 Avenue du 11 Novembre";"45,6350130000";"4,3923100000"
"202200029066";"31";"08";"2022";"13:25";"1";"34";"34031";"1";"1";"1";"7";"Route de Saint Thibery";"43,3780100000";"3,4200690000"
"202200029067";"31";"08";"2022";"01:50";"5";"25";"25304";"2";"1";"2";"6";"Rue du Quartier de la Chapotte";"47,4248030000";"6,8832510000"
"202200029068";"31";"08";"2022";"14:35";"1";"01";"01034";"2";"1";"1";"7";"N/A";"45,7184350000";"5,6662200000"
"202200029069";"31";"08";"2022";"17:00";"1";"50";"50410";"1";"1";"1";"7";"13 Ballan";"48,5453470000";" -1,4259370000"
"202200029070";"29";"08";"2022";"17:00";"1";"64";"64034";"1";"1";"6";"6";"D134";"43,3386490000";" -0,9767340000"
"202200029071";"29";"08";"2022";"18:20";"1";"64";"64546";"1";"1";"2";"1";"d936";"43,4634250000";" -1,2719200000"
"202200029072";"30";"08";"2022";"18:30";"2";"10";"10317";"1";"1";"2";"3";"voie creuse";"48,0086300000";"4,3767860000"
"202200029073";"31";"08";"2022";"10:45";"1";"16";"16072";"1";"1";"1";"3";"Chez Ferret";"45,4924850000";"0,1478050000"
"202200029074";"29";"08";"2022";"17:37";"1";"85";"85101";"1";"2";"1";"3";"D949";"46,4541700000";" -1,4031440000"
"202200029075";"30";"08";"2022";"11:20";"1";"85";"85287";"1";"1";"1";"3";"RD89";"46,7027471300";" -0,8866640980"
"202200029076";"27";"08";"2022";"15:10";"1";"68";"68375";"2";"3";"1";"1";"53 Rue de Mulhouse";"47,8033760000";"7,2409410000"
"202200029077";"31";"08";"2022";"04:13";"3";"72";"72386";"1";"1";"1";"2";"Autoroute A11 PK 161+900";"48,0526400000";"0,3207060000"
"202200029078";"31";"08";"2022";"07:20";"2";"13";"13091";"1";"1";"1";"7";"D18";"43,5990410000";"5,3156230000"
"202200029079";"26";"08";"2022";"18:50";"1";"06";"06085";"2";"1";"1";"1";"avenue du golf";"43,6022500000";"7,0162670000"
"202200029080";"31";"08";"2022";"07:50";"1";"85";"85172";"1";"1";"1";"1";"D205";"46,8069700000";" -1,9796140000"
"202200029081";"31";"08";"2022";"11:00";"1";"85";"85273";"1";"1";"1";"3";"RD 51 PK 008.300 la petite rousselière";"46,8694800000";" -2,0599700000"
"202200029082";"31";"08";"2022";"08:30";"1";"31";"31506";"2";"3";"1";"3";"D54";"43,5693460000";"1,5174440000"
"202200029083";"31";"08";"2022";"10:30";"1";"976";"97617";"1";"1";"1";"7";"route de coconi";" -12,8023120000";"45,1274590000"
"202200029084";"31";"08";"2022";"07:00";"1";"95";"95580";"1";"1";"1";"6";"RD 16";"49,0857165526";"2,5483319163"
"202200029085";"29";"08";"2022";"15:15";"1";"13";"13066";"1";"1";"1";"6";"autoroute A7";"43,8842840000";"4,9235920000"
"202200029086";"31";"08";"2022";"14:55";"1";"29";"29233";"2";"3";"1";"2";"Rue Pasteur";"47,8683362590";" -3,5468829273"
"202200029087";"26";"08";"2022";"12:50";"1";"06";"06106";"2";"1";"1";"3";"Route de Sigale";"43,8757000000";"7,0032370000"
"202200029088";"30";"08";"2022";"16:40";"1";"71";"71556";"2";"1";"1";"2";"D906";"46,2774710000";"4,8017820000"
"202200029089";"26";"08";"2022";"15:10";"1";"01";"01301";"2";"3";"1";"3";"Route de Mâcon";"46,2481110000";"5,1362930000"
"202200029090";"17";"08";"2022";"18:10";"1";"69";"69287";"2";"1";"1";"1";"Avenue Charles de Gaulle";"45,6962020000";"5,0192660000"
"202200029091";"30";"08";"2022";"11:30";"1";"17";"17444";"1";"1";"1";"4";"Route de Saintes";"45,7020880000";" -0,6448250000"
"202200029092";"30";"08";"2022";"08:05";"1";"53";"53011";"1";"1";"1";"7";"RD553 La pagerie";"47,9433680000";" -0,8649920000"
"202200029093";"29";"08";"2022";"17:30";"1";"35";"35360";"2";"1";"1";"6";"Rue de Janze";"48,1090290000";" -1,2152500000"
